file_name,true_label,predicted_label,confidence,image_path
sat_patch_0880.png,media,alta,0.9366748332977295,data\raw_images\sat_patch_0880.png
sat_patch_0188.png,media,alta,0.9053217172622681,data\raw_images\sat_patch_0188.png
sat_patch_0595.png,media,alta,0.8722773790359497,data\raw_images\sat_patch_0595.png
sat_patch_0963.png,media,alta,0.8411745429039001,data\raw_images\sat_patch_0963.png
sat_patch_0871.png,media,baixa,0.8368629813194275,data\raw_images\sat_patch_0871.png
sat_patch_0841.png,media,baixa,0.7794063687324524,data\raw_images\sat_patch_0841.png
sat_patch_0599.png,media,alta,0.7448945641517639,data\raw_images\sat_patch_0599.png
sat_patch_1062.png,media,alta,0.7333452105522156,data\raw_images\sat_patch_1062.png
sat_patch_0177.png,media,alta,0.7101616263389587,data\raw_images\sat_patch_0177.png
sat_patch_1170.png,media,alta,0.702791154384613,data\raw_images\sat_patch_1170.png
sat_patch_1188.png,media,alta,0.6934764981269836,data\raw_images\sat_patch_1188.png
sat_patch_1167.png,baixa,media,0.6858294010162354,data\raw_images\sat_patch_1167.png
sat_patch_0939.png,media,baixa,0.6798280477523804,data\raw_images\sat_patch_0939.png
sat_patch_0804.png,alta,media,0.6674920916557312,data\raw_images\sat_patch_0804.png
sat_patch_0123.png,media,alta,0.637951672077179,data\raw_images\sat_patch_0123.png
sat_patch_0612.png,media,alta,0.627446174621582,data\raw_images\sat_patch_0612.png
sat_patch_0284.png,media,alta,0.6204436421394348,data\raw_images\sat_patch_0284.png
sat_patch_0613.png,alta,media,0.6074105501174927,data\raw_images\sat_patch_0613.png
sat_patch_0741.png,media,alta,0.5903539061546326,data\raw_images\sat_patch_0741.png
sat_patch_1044.png,alta,media,0.5653805136680603,data\raw_images\sat_patch_1044.png
sat_patch_0619.png,media,alta,0.5637154579162598,data\raw_images\sat_patch_0619.png
sat_patch_0943.png,alta,media,0.5614047646522522,data\raw_images\sat_patch_0943.png
sat_patch_0677.png,alta,media,0.5596550107002258,data\raw_images\sat_patch_0677.png
sat_patch_0447.png,alta,media,0.5584031343460083,data\raw_images\sat_patch_0447.png
sat_patch_0019.png,media,baixa,0.5398282408714294,data\raw_images\sat_patch_0019.png
sat_patch_1082.png,media,alta,0.5387457013130188,data\raw_images\sat_patch_1082.png
sat_patch_0183.png,media,alta,0.5250921249389648,data\raw_images\sat_patch_0183.png
sat_patch_0522.png,baixa,media,0.5213210582733154,data\raw_images\sat_patch_0522.png
sat_patch_1033.png,media,alta,0.514877200126648,data\raw_images\sat_patch_1033.png
sat_patch_0636.png,media,alta,0.5086520314216614,data\raw_images\sat_patch_0636.png
sat_patch_0496.png,media,baixa,0.48847633600234985,data\raw_images\sat_patch_0496.png
